x,y,z,sample,pop,super_pop,gender,color
-1.1421987324655352,2.9244445060045554,-0.31628271697625693,HG01800,CDX,EAS,female,#40E0D0
-0.4213961841136371,3.343310392513806,-0.4121396582868258,HG01801,CDX,EAS,female,#40E0D0
-1.055813431565263,3.2757828966965374,-0.22952158928838476,HG01802,CDX,EAS,female,#40E0D0
-1.061585185979045,3.5376250200136456,-0.45921369300221676,HG01804,CDX,EAS,female,#40E0D0
-0.6755545609559259,3.289497515112041,-0.8632117832543539,HG01805,CDX,EAS,female,#40E0D0
-1.5158559928805406,2.914832006000204,-1.1039532097945048,HG01806,CDX,EAS,female,#40E0D0
-1.1411816585143864,2.879073127027179,-0.5361112167222581,HG01807,CDX,EAS,female,#40E0D0
-1.6349848838958958,3.2924836845088055,-0.2073751836934559,HG01808,CDX,EAS,female,#40E0D0
-0.84476271034351,3.3235454658931087,-0.8536498427220641,HG01809,CDX,EAS,female,#40E0D0
-0.9053337352526183,2.3580790440315615,-0.25933531233535195,HG01810,CDX,EAS,male,#40E0D0
-0.6380378864280406,3.561384202794095,-1.0761701127492007,HG01811,CDX,EAS,male,#40E0D0
-1.1683201638011504,2.632056578565091,-0.3963658330301776,HG01812,CDX,EAS,female,#40E0D0
-1.5132942278708912,3.229247935429419,-1.2386899937543752,HG01813,CDX,EAS,female,#40E0D0
-1.1026871560085585,3.1195785393975655,-0.594233933374718,HG01815,CDX,EAS,female,#40E0D0
-0.8925736307582665,3.043572088240707,-0.9929573714419887,HG01816,CDX,EAS,male,#40E0D0
-0.9689209660155905,2.619357524543995,0.05553488522105542,HG01817,CDX,EAS,female,#40E0D0
-0.6341039779892813,2.8409788072476037,-0.5483394406641808,HG01840,KHV,EAS,male,#40E0D0
-0.9900885103474913,2.711560821580495,-0.6961027952652497,HG01841,KHV,EAS,female,#40E0D0
-1.1283135381189682,2.8444302598258187,-0.4506007490117204,HG01842,KHV,EAS,male,#40E0D0
-1.5698692123626425,3.175772237056246,-1.0105120666034322,HG01843,KHV,EAS,female,#40E0D0
-1.077156873891543,3.3189338834889126,-0.7282639242418902,HG01844,KHV,EAS,male,#40E0D0
-1.3064799520842958,2.716976384122468,-0.1882930190262071,HG01845,KHV,EAS,female,#40E0D0
-1.2439389430034977,3.3599186380140504,-0.7715890149371856,HG01846,KHV,EAS,male,#40E0D0
-0.946037977091893,2.850750550364497,-0.2702726974706047,HG01847,KHV,EAS,female,#40E0D0
-1.0261809198242051,2.813780389735865,-0.033599037927491596,HG01848,KHV,EAS,female,#40E0D0
-1.0492591851514068,3.09940334637553,-0.7252746427268958,HG01849,KHV,EAS,male,#40E0D0
-1.4248498196247714,3.388198988836329,-0.8314838724046554,HG01850,KHV,EAS,female,#40E0D0
-1.3106541987510683,2.9980449599039845,-0.024395139114015002,HG01851,KHV,EAS,female,#40E0D0
-1.2434844538703245,2.9015348773526934,-0.7418096391410808,HG01852,KHV,EAS,male,#40E0D0
-1.3491556994156795,2.464462138915905,0.07058690357320795,HG01853,KHV,EAS,female,#40E0D0
-0.7783131236848474,3.305904289508652,-0.8966529376944427,HG01855,KHV,EAS,female,#40E0D0
-1.049622679664974,2.7427610913993417,-1.3523691545368555,HG01857,KHV,EAS,female,#40E0D0
-1.2671279308879728,2.496098896231528,-0.13494961014304716,HG01858,KHV,EAS,female,#40E0D0
-1.5112738818417124,2.5619119463760742,0.12137463324171187,HG01859,KHV,EAS,female,#40E0D0
-1.679273301540473,2.5542190316500446,-0.30387485456072544,HG01860,KHV,EAS,male,#40E0D0
-0.9595046162488771,3.4276141391479023,-0.9378254168812987,HG01861,KHV,EAS,male,#40E0D0
-0.9611390680629534,2.739456778564921,0.229706226821743,HG01862,KHV,EAS,female,#40E0D0
-1.3052093488374616,3.442196983519853,-0.7535977479005075,HG01863,KHV,EAS,female,#40E0D0
-1.1928412883324957,2.945245800401644,-0.5909622488638671,HG01864,KHV,EAS,male,#40E0D0
-1.3159339196612432,2.570481265107369,0.5672610572185351,HG01865,KHV,EAS,male,#40E0D0
-1.0313587049768542,3.0600687034622065,-0.1269848049868458,HG01866,KHV,EAS,male,#40E0D0
-1.3292000756701414,3.4375032062827593,-0.9871838560835053,HG01867,KHV,EAS,male,#40E0D0
-1.604330073954398,3.229638065662131,-0.42734367052589767,HG01868,KHV,EAS,female,#40E0D0
-0.9711332585543713,3.657709735361123,-0.826352703973018,HG01869,KHV,EAS,female,#40E0D0
-1.612036587258711,3.4868195632103283,0.05689253095766146,HG01870,KHV,EAS,female,#40E0D0
-1.1717936241452767,2.5524348076596546,0.2452513668165757,HG01871,KHV,EAS,female,#40E0D0
-1.0900594807725477,2.5380048795660755,-0.7664522505097655,HG01872,KHV,EAS,male,#40E0D0
-1.6430141226227533,3.0935101519695754,-0.6817784141364106,HG01873,KHV,EAS,male,#40E0D0
-1.2575031131611618,2.8601299565343257,-0.5619523829976932,HG01874,KHV,EAS,female,#40E0D0
-1.0224487619667877,1.7288293609217478,0.1798671555092788,HG01878,KHV,EAS,female,#40E0D0
2.9386601336912053,-0.284352501284733,0.08838798780428292,HG01879,ACB,AFR,male,#722F37
1.8254868431774949,-0.3562971953693757,0.7080724014836444,HG01880,ACB,AFR,female,#722F37
2.740092617422565,-0.4858385368269655,0.43181603636406224,HG01882,ACB,AFR,male,#722F37
3.1691376052302593,-0.677253388307475,0.2577081297227565,HG01883,ACB,AFR,female,#722F37
3.2709165241819838,0.2982296562294323,-0.24633571094756024,HG01885,ACB,AFR,male,#722F37
3.2934691889381096,-0.24822887659741613,0.4477098173895463,HG01886,ACB,AFR,female,#722F37
4.119428758328295,-0.5005903581841219,0.0750594186213847,HG01889,ACB,AFR,female,#722F37
3.72801434532909,-0.3125504348256563,-0.06442832046212059,HG01890,ACB,AFR,male,#722F37
-1.2421639153749953,0.8002804365204234,1.2771348818737616,HG01892,PEL,AMR,male,#CC7722
0.0032126358651385456,-0.3125385144968173,2.0415937504826753,HG01893,PEL,AMR,female,#CC7722
3.575406599215691,0.07023894817425978,-0.7824163797715744,HG01894,ACB,AFR,female,#722F37
4.490224116801848,-0.22888447622016705,-0.5172542666118788,HG01896,ACB,AFR,female,#722F37
2.7673170845508226,-0.5012656271126724,0.23364874620170875,HG01912,ACB,AFR,male,#722F37
3.17334790772029,-0.7345178516561607,-0.10745317763677335,HG01914,ACB,AFR,male,#722F37
3.9144989376337684,-0.07449161870781422,-0.5284004288203106,HG01915,ACB,AFR,female,#722F37
-2.079162285437827,1.1797029747594558,1.1103330569423517,HG01917,PEL,AMR,male,#CC7722
-1.0114529649790203,0.8622049200123705,0.9863436597860398,HG01918,PEL,AMR,female,#CC7722
-1.8129581534973236,1.9512304257540916,1.6126911041321208,HG01920,PEL,AMR,male,#CC7722
-1.4572821956178243,0.6807047775257997,1.6802090093691018,HG01921,PEL,AMR,female,#CC7722
-1.7631057492952003,1.6349806241988407,1.3861509650207373,HG01923,PEL,AMR,male,#CC7722
-1.2520733270582975,0.6199521292174344,2.1940091523749667,HG01924,PEL,AMR,female,#CC7722
-1.2754705965136433,2.197082832642879,1.9121708913219813,HG01926,PEL,AMR,male,#CC7722
-1.47519065271294,1.3980790832080228,2.017344978404752,HG01927,PEL,AMR,female,#CC7722
-1.280365385770617,1.044450258716755,2.0269098932314935,HG01932,PEL,AMR,male,#CC7722
-1.1598096210423183,1.0318706646616274,1.3479191621196938,HG01933,PEL,AMR,female,#CC7722
-1.5100531424347525,0.6381447859687677,2.045460889403531,HG01935,PEL,AMR,male,#CC7722
-1.4962600163060618,0.17910106627702602,2.2929889806999406,HG01936,PEL,AMR,female,#CC7722
-1.5358744278098813,2.374232354859355,1.2732363474168007,HG01938,PEL,AMR,male,#CC7722
-1.8493390847537456,0.5105929995940183,1.7632183720511057,HG01939,PEL,AMR,female,#CC7722
-0.8389636310722544,1.3501366621848785,2.1604669157471608,HG01941,PEL,AMR,male,#CC7722
-1.6196716699914704,1.84137388040529,1.8329944841004977,HG01942,PEL,AMR,female,#CC7722
-1.0214709743577735,2.2422183115357135,0.6589582849777456,HG01944,PEL,AMR,male,#CC7722
-1.1873685510813614,0.9120279122004364,1.9354018915200546,HG01945,PEL,AMR,female,#CC7722
-1.1335782638560743,-0.535278279817201,1.375078966264972,HG01947,PEL,AMR,male,#CC7722
-0.7228016144797138,1.6236997066105812,2.2612088059774904,HG01948,PEL,AMR,female,#CC7722
-1.3880948782460396,1.3807440679824434,1.3453104625075007,HG01950,PEL,AMR,male,#CC7722
-1.1749076988301816,2.381583453626831,1.6714222194105104,HG01951,PEL,AMR,female,#CC7722
-1.3273238422450129,1.1302219867554895,1.628256290567304,HG01953,PEL,AMR,male,#CC7722
-1.6456983256439186,1.283306052917224,1.5969840659251295,HG01954,PEL,AMR,female,#CC7722
3.938924608506695,-0.03742415207712566,0.050115744192425975,HG01956,ACB,AFR,female,#722F37
3.580280312278344,-0.3442013755719396,-0.13687052856748633,HG01958,ACB,AFR,female,#722F37
-1.2656252270558648,2.2136245259435725,2.0889655320557243,HG01961,PEL,AMR,male,#CC7722
-1.5226508670590118,-0.1547117032471954,1.1086200796985417,HG01965,PEL,AMR,female,#CC7722
-2.0165266977696037,0.8076929215971981,1.4940928924717185,HG01967,PEL,AMR,male,#CC7722
-1.9701695549989706,2.3465921114746244,1.233556844084645,HG01968,PEL,AMR,female,#CC7722
-1.9948259770597854,1.089872778237508,1.548860972283852,HG01970,PEL,AMR,male,#CC7722
-1.293225913456223,0.36858696147458064,1.7047762543070692,HG01971,PEL,AMR,female,#CC7722
-0.757930820999319,1.2281212094992324,1.9239361798370322,HG01973,PEL,AMR,female,#CC7722
-1.6362588717003097,1.889686092095042,1.8463931878625042,HG01974,PEL,AMR,male,#CC7722
-1.9448451508826778,0.8523813502857774,1.5160903204798373,HG01976,PEL,AMR,female,#CC7722
-1.7309517404674672,1.6331718536893542,1.2958761142704005,HG01977,PEL,AMR,male,#CC7722
-2.0300525813628685,0.337726018430503,1.319975554988473,HG01979,PEL,AMR,male,#CC7722
-1.6430803020998523,1.119070771814771,0.8408727883012727,HG01980,PEL,AMR,female,#CC7722
-1.04651650650742,1.8324270624187453,1.565221463499417,HG01982,PEL,AMR,male,#CC7722
3.4258417730301773,-0.4408636005988335,0.2082956059791791,HG01985,ACB,AFR,female,#722F37
2.711753234148744,-1.1761103956386394,0.07564396620614393,HG01986,ACB,AFR,male,#722F37
1.0621307006513072,-0.9875321526692521,-0.09764976135462536,HG01988,ACB,AFR,male,#722F37
3.3266025236668444,-0.7889553668063526,0.46324895345937944,HG01989,ACB,AFR,female,#722F37
3.596230950782385,0.24796198027702604,0.03731897912347114,HG01990,ACB,AFR,male,#722F37
-1.5740462348432074,2.094637921595316,1.4534776299157453,HG01991,PEL,AMR,male,#CC7722
-1.3592591406724794,1.5565580515782749,1.2644254446213288,HG01992,PEL,AMR,female,#CC7722
-1.8979285612394476,1.157812471277033,1.5062938011119342,HG01997,PEL,AMR,female,#CC7722
-1.682213531788124,1.224961738795879,1.5332148566770534,HG02002,PEL,AMR,male,#CC7722
-1.4952406523109476,1.3840556286283183,1.2107567468841471,HG02003,PEL,AMR,female,#CC7722
1.0475457176363292,-0.6752725424896525,0.27915595605823434,HG02006,PEL,AMR,female,#CC7722
-1.632701040857318,1.0998260144220027,1.6772636626879849,HG02008,PEL,AMR,male,#CC7722
3.689000435751417,-0.3523763811300441,0.1925644274201571,HG02009,ACB,AFR,male,#722F37
3.3674567840066496,-0.2758875570166168,-0.42551917353805174,HG02010,ACB,AFR,female,#722F37
3.261791056005738,-0.025681198545425506,-0.4400734164590865,HG02012,ACB,AFR,female,#722F37
3.767740980866858,0.002654443535203157,-0.24472847213567325,HG02013,ACB,AFR,male,#722F37
3.4189712613958427,-0.33266315991736245,0.7400293137376588,HG02014,ACB,AFR,male,#722F37
-1.2868666649471412,3.307862666890047,-0.7578457461688552,HG02016,KHV,EAS,female,#40E0D0
-0.5020965503974832,2.9436576716680585,-0.6159210005979444,HG02017,KHV,EAS,male,#40E0D0
-0.917657811724828,3.573109083455901,-0.8980684016729581,HG02019,KHV,EAS,female,#40E0D0
-1.1518447704167916,2.899270453668078,-0.19876513027537274,HG02020,KHV,EAS,male,#40E0D0
-1.9566669239904844,2.5169069113853078,-0.5416883198269828,HG02023,KHV,EAS,male,#40E0D0
-1.1062956697293025,2.9804986571236696,-0.3880605528456176,HG02025,KHV,EAS,female,#40E0D0
-0.7434466458550714,2.833690494842894,-1.048122276023436,HG02026,KHV,EAS,male,#40E0D0
-1.433759858090652,2.8433594337794728,-0.48479184559011945,HG02028,KHV,EAS,female,#40E0D0
-1.0647812472130507,2.485517442926571,0.3627203217581005,HG02029,KHV,EAS,male,#40E0D0
-0.9544765278038311,2.696483816857433,-0.6583649541864139,HG02031,KHV,EAS,female,#40E0D0
-1.4557027354842973,2.641117718688338,-0.28306285498520384,HG02032,KHV,EAS,male,#40E0D0
-1.1452750728089038,2.667760875300106,0.22360549307310978,HG02035,KHV,EAS,male,#40E0D0
-0.7075880760349565,2.705796040315382,-0.2027255170701908,HG02040,KHV,EAS,male,#40E0D0
-0.9627701513685821,3.113622676700587,-0.3244482864348933,HG02047,KHV,EAS,male,#40E0D0
-1.0983062781391835,2.285287611210609,-0.43482548721604525,HG02048,KHV,EAS,female,#40E0D0
-1.2650755013266615,3.1816268834400265,-0.31056429072378183,HG02049,KHV,EAS,female,#40E0D0
-0.46186548404671307,3.2038792701292027,-0.8144543371758982,HG02050,KHV,EAS,male,#40E0D0
3.9191666596907866,-0.12389309059995267,0.3785745462212282,HG02051,ACB,AFR,male,#722F37
3.6626623850439297,-0.5305744027022494,0.061818330189957776,HG02052,ACB,AFR,female,#722F37
3.275828371679531,-0.8897357302862983,0.14003120824670715,HG02053,ACB,AFR,male,#722F37
3.035554371017141,-0.147214770079427,-0.18693853731954085,HG02054,ACB,AFR,female,#722F37
-0.9670276828821325,2.8159418200381823,-0.2842231871053673,HG02057,KHV,EAS,female,#40E0D0
-1.7615160631585771,2.1680824719627623,0.3856679882353724,HG02058,KHV,EAS,male,#40E0D0
-0.6141625710388015,3.504589042772631,-0.1948022778506671,HG02060,KHV,EAS,female,#40E0D0
-1.2414222021990806,2.74925571699417,-0.05436655147094083,HG02061,KHV,EAS,male,#40E0D0
-0.7844182884395089,2.172666096486928,-0.42744460051260363,HG02064,KHV,EAS,male,#40E0D0
-1.349309318270118,2.378186751942715,-0.8015549047813247,HG02067,KHV,EAS,male,#40E0D0
-1.3364992645839007,2.490668889855459,-0.6846836530782673,HG02069,KHV,EAS,female,#40E0D0
-1.0390850672451706,2.320328145079671,0.5073917927092921,HG02070,KHV,EAS,male,#40E0D0
-1.7815009027911444,3.4177446941070326,-0.21655264233837032,HG02072,KHV,EAS,female,#40E0D0
-1.0409459798684817,3.3754504382601787,-0.8859969137710296,HG02073,KHV,EAS,male,#40E0D0
-0.6154105324532657,2.9964917314101696,-0.6598420404661955,HG02075,KHV,EAS,female,#40E0D0
-0.7966191635146895,2.872690000819568,-0.2952735865174149,HG02076,KHV,EAS,male,#40E0D0
-0.8064666699000852,3.020850665606952,-0.9101611418520672,HG02078,KHV,EAS,female,#40E0D0
-1.7974314404255274,3.3472643968995937,-0.6016664308380684,HG02079,KHV,EAS,male,#40E0D0
-0.8167826715517638,3.025639839471226,-0.7826265213937628,HG02081,KHV,EAS,female,#40E0D0
-0.8877823182306378,3.1879219116389983,-0.12615589544327854,HG02082,KHV,EAS,male,#40E0D0
-1.2835378467008416,3.385295948782594,-0.39386448967536497,HG02084,KHV,EAS,female,#40E0D0
-0.9648350895753491,3.0081665552890438,-0.5915166448685235,HG02085,KHV,EAS,male,#40E0D0
-0.8743254740110322,2.914967961774244,-0.5181378618522196,HG02086,KHV,EAS,female,#40E0D0
-1.3529347995260186,2.780040701142822,-0.5460057837183798,HG02087,KHV,EAS,female,#40E0D0
-1.1665889059115429,3.127139781735514,-0.4699669130239247,HG02088,KHV,EAS,male,#40E0D0
-1.2806613331484014,0.5033359666941145,1.3791354830413816,HG02089,PEL,AMR,female,#CC7722
-1.4486350470226483,-0.02453288250072135,1.1458727699150162,HG02090,PEL,AMR,male,#CC7722
3.5894703785584094,-0.099330682987358,0.11301436385458251,HG02095,ACB,AFR,female,#722F37
-1.600730659778416,1.6676209870885832,1.8895713889415016,HG02102,PEL,AMR,female,#CC7722
-1.024606472049435,1.4942758904040006,2.207078526432561,HG02104,PEL,AMR,male,#CC7722
-1.9275109531540766,1.6991692889841956,1.5919159317655898,HG02105,PEL,AMR,female,#CC7722
3.8631361451862163,0.02367107699133179,-0.4755740882146919,HG02107,ACB,AFR,male,#722F37
2.532218098958657,-0.5207066192653623,-0.16955855187243724,HG02108,ACB,AFR,female,#722F37
3.4916430625976513,-0.22079351492107988,0.04680036958629691,HG02111,ACB,AFR,female,#722F37
-0.7659807405086367,2.2803178773895607,-0.6860041975874195,HG02113,KHV,EAS,female,#40E0D0
-0.9663429911072412,3.0732665053178687,-1.387266807204368,HG02116,KHV,EAS,male,#40E0D0
-0.4739298308093381,1.9841816070915534,-0.40436529753572353,HG02121,KHV,EAS,female,#40E0D0
-1.3912098577600929,3.4590563052044807,-0.9490857420890195,HG02122,KHV,EAS,male,#40E0D0
-0.9211574953317297,2.4251671381348885,-0.14520101873646926,HG02127,KHV,EAS,female,#40E0D0
-1.2256203252370015,2.6715297399232902,-0.044856603045598076,HG02128,KHV,EAS,male,#40E0D0
-1.1735949918738933,2.880676621845613,-0.9799444319377423,HG02130,KHV,EAS,female,#40E0D0
-0.9375448807258121,3.016408320648448,-0.9203215228485165,HG02131,KHV,EAS,male,#40E0D0
-1.3537421951657156,3.4178685935855673,-0.33598973519695574,HG02133,KHV,EAS,female,#40E0D0
-0.954445545596011,3.1755506431252627,-0.17114151874748557,HG02134,KHV,EAS,male,#40E0D0
-0.866747331283259,3.19472751103682,-0.6124022830325728,HG02136,KHV,EAS,female,#40E0D0
-1.6216513928171719,3.054311375700888,-0.5142513100952184,HG02137,KHV,EAS,male,#40E0D0
-1.061603690931388,3.0703737099312853,-0.8193491523544373,HG02138,KHV,EAS,male,#40E0D0
-1.1931159874458896,3.4475999030462217,0.029319258003332776,HG02139,KHV,EAS,female,#40E0D0
-1.3270497571580022,3.5837157619724263,-0.6628852348103503,HG02140,KHV,EAS,female,#40E0D0
-1.2315255713710214,2.346324583008216,-0.25396147331425417,HG02141,KHV,EAS,male,#40E0D0
-1.3201010201941326,2.8463148217135674,-0.579170517682332,HG02142,KHV,EAS,female,#40E0D0
3.828162073723004,-0.2565482178740943,-0.7208166635838315,HG02143,ACB,AFR,male,#722F37
3.8256490989528644,-0.020278194434228246,-0.42687693774143,HG02144,ACB,AFR,female,#722F37
-1.6145258795071769,1.5495584765655288,1.664487461740959,HG02146,PEL,AMR,male,#CC7722
-0.9502300031699998,2.151646267447377,1.8131509297655484,HG02147,PEL,AMR,female,#CC7722
-1.6952215125186945,2.4257020743428526,1.247404860182685,HG02150,PEL,AMR,male,#CC7722
-0.7679197481229944,2.9936117471793944,-0.32612534366336604,HG02151,CDX,EAS,female,#40E0D0
-0.9615374757561164,2.8015999437479597,-0.36414396687222234,HG02152,CDX,EAS,female,#40E0D0
-0.8377555910794028,3.3556690173498507,-0.5895401967207519,HG02153,CDX,EAS,female,#40E0D0
-0.9852338430155468,2.3146259758337626,-0.32659508077007393,HG02154,CDX,EAS,female,#40E0D0
-0.8894953712374724,3.1923052283796314,-0.7213587634005655,HG02155,CDX,EAS,female,#40E0D0
-1.2603189454842987,2.7736209627750013,-0.5257007868594875,HG02156,CDX,EAS,female,#40E0D0
-0.8026115838295695,3.41718716945158,-0.8461698460870106,HG02164,CDX,EAS,female,#40E0D0
-0.6783426459574358,2.9817964408573543,-0.7274201323899404,HG02165,CDX,EAS,female,#40E0D0
-0.9385660830448752,2.8514330803937686,-0.4820330699554859,HG02166,CDX,EAS,female,#40E0D0
-1.3807825286508244,2.9670852848788076,-0.9159501464222177,HG02178,CDX,EAS,female,#40E0D0
-1.163407878134743,2.7976008217362276,-0.10749096961999206,HG02179,CDX,EAS,female,#40E0D0
-0.7003316720775647,3.1741581073801464,-0.44493561084495764,HG02180,CDX,EAS,female,#40E0D0
-0.7895797701422517,3.1369633620474118,-0.7330579661014703,HG02181,CDX,EAS,female,#40E0D0
-0.8782791207547068,3.468861975713921,-0.8637387349171667,HG02182,CDX,EAS,female,#40E0D0
-1.2980945110505324,3.2831052260529674,-0.9236083990585543,HG02184,CDX,EAS,female,#40E0D0
-1.156383065911722,2.521987672614818,-0.06636077044081277,HG02185,CDX,EAS,female,#40E0D0
-1.1001950077197713,2.9825385164608065,-0.35191901922976027,HG02186,CDX,EAS,female,#40E0D0
-1.3198215401850888,2.4154203001023773,-0.69508059591278,HG02187,CDX,EAS,female,#40E0D0
-1.4922832899534308,2.874595228372621,-0.2573172241711321,HG02188,CDX,EAS,female,#40E0D0
-0.8501498036605142,3.3163221425657974,-0.5185095461703372,HG02190,CDX,EAS,female,#40E0D0
-2.42888849866872,-2.4353037174018577,-1.1649039724994816,HG02215,GBR,EUR,female,#1F51FF
-1.5995979214280507,-2.3274464666247203,-0.5838270997480813,HG02219,IBS,EUR,male,#1F51FF
-2.0454463173025137,-1.7358068265372526,0.20445817507623795,HG02220,IBS,EUR,female,#1F51FF
-2.0685172098687485,-1.8649802812429148,-0.4309576704754971,HG02221,IBS,EUR,male,#1F51FF
-1.8772271099698032,-2.1838345979845446,-0.5105298651584933,HG02223,IBS,EUR,female,#1F51FF
-2.0526366310941895,-2.573700863703188,-1.0851533692387572,HG02224,IBS,EUR,male,#1F51FF
-1.5760228085529633,-2.2318708392297495,-0.2712773473369241,HG02230,IBS,EUR,female,#1F51FF
-2.403265227429836,-2.3097941147406784,-0.9528601834576543,HG02231,IBS,EUR,male,#1F51FF
-1.9439145601231036,-2.2632708675812676,-0.8460477552402925,HG02232,IBS,EUR,female,#1F51FF
-1.5499432922933298,-2.0659174650448113,-0.5414884142905716,HG02233,IBS,EUR,male,#1F51FF
-1.6354396521221137,-2.20915055268741,-0.4992419307905087,HG02235,IBS,EUR,female,#1F51FF
-1.256763436377586,-2.304026164570627,-0.9407011326931499,HG02236,IBS,EUR,male,#1F51FF
-1.6648585956682809,-2.06354349247835,-1.2352095146952422,HG02238,IBS,EUR,male,#1F51FF
-1.8998675850839404,-2.021224920271496,-0.5691949645778165,HG02239,IBS,EUR,female,#1F51FF
-1.4450638073352202,3.1199237737241146,-0.8933740103927245,HG02250,CDX,EAS,male,#40E0D0
-2.0920251012749045,0.3111595911977783,1.1198619464974156,HG02252,PEL,AMR,female,#CC7722
-1.625687231761853,0.6286979045190337,1.0739729676393965,HG02253,PEL,AMR,male,#CC7722
3.0541682770803367,0.0020682187277663382,-0.05372975216382283,HG02255,ACB,AFR,male,#722F37
3.3317744184866918,-0.11171064496811427,0.08183570983607555,HG02256,ACB,AFR,female,#722F37
-1.5738744850609614,1.5564074955889349,2.173924342728538,HG02259,PEL,AMR,male,#CC7722
-1.7834998551239094,1.5484068247899725,1.81990198200186,HG02260,PEL,AMR,female,#CC7722
-1.5243480412116792,1.502813576752649,2.007057965851777,HG02262,PEL,AMR,male,#CC7722
-1.6867568765136798,1.7193905044253555,2.3321042434953627,HG02265,PEL,AMR,male,#CC7722
-1.7320726929046177,0.9971653932013113,2.4148702543305745,HG02266,PEL,AMR,female,#CC7722
-1.5347762595957093,1.7746884036717625,1.6626070316290054,HG02271,PEL,AMR,male,#CC7722
-1.049778402958244,1.9278700290590363,1.7908821660285104,HG02272,PEL,AMR,female,#CC7722
-0.5188328881165123,0.528936768404853,2.078988605651803,HG02274,PEL,AMR,male,#CC7722
-1.5834854600735737,1.7437839750500703,1.4753545785337165,HG02275,PEL,AMR,female,#CC7722
-2.153665328055042,0.43702711696489466,1.27887247577333,HG02277,PEL,AMR,male,#CC7722
-1.7821625661918488,1.734643186037175,2.3003379225203813,HG02278,PEL,AMR,female,#CC7722
4.000478145429386,-0.47580245645130675,0.09167814797680933,HG02281,ACB,AFR,male,#722F37
2.463906169175475,-0.7581181309140428,1.0073465915551472,HG02282,ACB,AFR,female,#722F37
2.7429713992171996,-0.1380094893065911,0.4017472063373052,HG02283,ACB,AFR,male,#722F37
3.197053269527398,-0.4538557601909834,-0.06036076554096729,HG02284,ACB,AFR,male,#722F37
-1.6980823570003218,0.9937900090730896,1.8877822282578043,HG02285,PEL,AMR,male,#CC7722
-1.653117362827278,1.1730671619747262,2.0331241221090925,HG02286,PEL,AMR,female,#CC7722
-1.7527991316614684,1.5747107896831538,1.9111084625635832,HG02291,PEL,AMR,male,#CC7722
-2.245369945561395,1.3641892555200947,1.7166703579498044,HG02292,PEL,AMR,female,#CC7722
-0.760831787010834,0.7285050145992255,1.526765332154139,HG02298,PEL,AMR,female,#CC7722
-1.569435145861043,1.5586400567429415,1.93823852549416,HG02299,PEL,AMR,male,#CC7722
-1.7883615682429665,0.5932496844704807,1.4432212465727217,HG02301,PEL,AMR,female,#CC7722
-1.7715683795951862,1.5911573297383714,1.5130751940680043,HG02304,PEL,AMR,male,#CC7722
3.2424233073137736,-0.42821325512050046,-0.09780409972481291,HG02307,ACB,AFR,male,#722F37
3.2941528988874667,-0.13973727031188163,-0.28340089257186757,HG02308,ACB,AFR,female,#722F37
3.5470363226902157,-0.44444283183172,-0.0660364864936832,HG02309,ACB,AFR,female,#722F37
-1.8396710574963095,1.2500040547570637,1.7688345157970582,HG02312,PEL,AMR,female,#CC7722
3.3054854830740457,0.23657142581501772,-0.33229891109844106,HG02314,ACB,AFR,male,#722F37
3.177557262574517,-0.24228571737612992,0.6769324507730174,HG02315,ACB,AFR,female,#722F37
3.9303184755944294,-0.5138455509144526,-0.05853944018051278,HG02317,ACB,AFR,male,#722F37
3.789156300236035,-0.19347196377946504,-0.28159243016973395,HG02318,ACB,AFR,female,#722F37
2.9240501353359845,0.3220360330984582,0.2525859233921619,HG02322,ACB,AFR,female,#722F37
3.7259056844917793,-0.3569866273403971,-0.3992152105155261,HG02323,ACB,AFR,male,#722F37
4.415398260198273,0.03724273977803295,-0.28593103663778724,HG02325,ACB,AFR,female,#722F37
2.5867289643400877,-0.5113031677005089,0.32637751403387,HG02330,ACB,AFR,male,#722F37
3.5872742049383803,-0.5651919147154735,0.004603513300322757,HG02332,ACB,AFR,male,#722F37
2.553550661198613,-1.26658139606905,0.2902731916955334,HG02334,ACB,AFR,male,#722F37
3.712309457513004,-0.4146918790990775,-0.08258673538952463,HG02337,ACB,AFR,female,#722F37
4.48486173361433,-0.12994683777638638,-0.32817017502076645,HG02339,ACB,AFR,female,#722F37
3.48105148524686,-0.9352039590998157,0.4274735491850748,HG02343,ACB,AFR,male,#722F37
-1.2869307745209548,0.2875537644193117,1.4625495666955521,HG02345,PEL,AMR,female,#CC7722
-1.5016671367355159,1.5807850186475327,1.4132644613732044,HG02348,PEL,AMR,female,#CC7722
-1.0221083726997366,3.2827307751284485,-0.94826564871058,HG02351,CDX,EAS,male,#40E0D0
-1.4744405107610523,3.7721908549344025,-0.591370565355283,HG02353,CDX,EAS,male,#40E0D0
-1.1071093034798667,3.1973300593400014,-0.4526176317821735,HG02355,CDX,EAS,male,#40E0D0
-1.1991010541572735,2.822224166325219,-0.7897663997395782,HG02356,CDX,EAS,male,#40E0D0
-0.7254341971507368,3.2635012478502965,-0.3794873095310328,HG02360,CDX,EAS,male,#40E0D0
-1.3367226353867672,2.700363816438635,-0.1052780470794355,HG02364,CDX,EAS,male,#40E0D0
-1.6388087758011254,2.653276683807641,-0.31637553396651996,HG02367,CDX,EAS,male,#40E0D0
-1.2113998368458037,2.8984729778499823,-0.3675208790885503,HG02371,CDX,EAS,male,#40E0D0
